vehicle,stop_code,date,arrival_time,departure_time,passenger_on,passenger_off
Vehicle5,1,08/02/2012,22:50:15,22:51:15,0,1
Vehicle3,1,08/02/2012,22:50:29,22:51:29,0,1
Vehicle1,1,08/02/2012,22:50:33,22:51:33,0,1
Vehicle2,1,08/02/2012,22:50:38,22:51:38,0,1
Vehicle4,1,08/02/2012,22:50:52,22:51:52,0,1
Vehicle5,1,08/02/2012,22:51:16,22:52:16,0,1
Vehicle3,1,08/02/2012,22:51:30,22:52:30,0,1
Vehicle1,1,08/02/2012,22:51:34,22:52:34,0,1
Vehicle2,1,08/02/2012,22:51:39,22:52:39,0,1
Vehicle4,1,08/02/2012,22:51:53,22:52:53,0,1
Vehicle5,1,08/02/2012,22:52:17,22:53:17,0,0
Vehicle3,1,08/02/2012,22:52:31,22:53:31,0,0
Vehicle1,1,08/02/2012,22:52:35,22:53:35,0,0
Vehicle2,1,08/02/2012,22:52:40,22:53:40,0,0
Vehicle4,1,08/02/2012,22:52:54,22:53:54,0,0
Vehicle5,1,08/02/2012,22:53:18,22:54:18,0,2
Vehicle3,1,08/02/2012,22:53:32,22:54:32,0,2
Vehicle1,1,08/02/2012,22:53:36,22:54:36,0,2
Vehicle2,1,08/02/2012,22:53:41,22:54:41,0,2
Vehicle4,1,08/02/2012,22:53:55,22:54:55,0,2
Vehicle5,1,08/02/2012,22:54:19,22:55:19,4,0
Vehicle3,1,08/02/2012,22:54:33,22:55:33,0,0
Vehicle1,1,08/02/2012,22:54:37,22:55:37,0,0
Vehicle2,1,08/02/2012,22:54:42,22:55:42,0,0
Vehicle4,1,08/02/2012,22:54:56,22:55:56,0,0
Vehicle5,1,08/02/2012,22:55:20,22:56:20,0,1
Vehicle3,1,08/02/2012,22:55:34,22:56:34,0,1
Vehicle1,1,08/02/2012,22:55:38,22:56:38,0,1
Vehicle2,1,08/02/2012,22:55:43,22:56:43,0,1
Vehicle4,1,08/02/2012,22:55:57,22:56:57,0,1
Vehicle5,1,08/02/2012,22:56:21,22:57:21,0,0
Vehicle3,1,08/02/2012,22:56:35,22:57:35,0,0
Vehicle1,1,08/02/2012,22:56:39,22:57:39,0,0
Vehicle2,1,08/02/2012,22:56:44,22:57:44,0,0
Vehicle4,1,08/02/2012,22:56:58,22:57:58,0,0
Vehicle5,1,08/02/2012,22:57:22,22:58:22,0,0
Vehicle3,1,08/02/2012,22:57:36,22:58:36,0,0
Vehicle1,1,08/02/2012,22:57:40,22:58:40,0,0
Vehicle2,1,08/02/2012,22:57:45,22:58:45,0,0
Vehicle4,1,08/02/2012,22:57:59,22:58:59,0,0
Vehicle5,1,08/02/2012,22:58:23,22:59:23,1,0
Vehicle3,1,08/02/2012,22:58:37,22:59:37,0,0
Vehicle1,1,08/02/2012,22:58:41,22:59:41,0,0
Vehicle2,1,08/02/2012,22:58:46,22:59:46,0,0
Vehicle4,1,08/02/2012,22:59:00,23:00:00,1,0
Vehicle5,1,08/02/2012,22:59:24,23:00:24,0,0
Vehicle3,1,08/02/2012,22:59:38,23:00:38,0,0
Vehicle1,1,08/02/2012,22:59:42,23:00:42,0,0
Vehicle2,1,08/02/2012,22:59:47,23:00:47,0,0
Vehicle4,1,08/02/2012,23:00:01,23:01:01,0,0
Vehicle5,1,08/02/2012,23:00:25,23:01:25,0,0
Vehicle3,1,08/02/2012,23:00:39,23:01:39,0,0
Vehicle1,1,08/02/2012,23:00:43,23:01:43,0,0
Vehicle2,1,08/02/2012,23:00:48,23:01:48,0,0
Vehicle4,1,08/02/2012,23:01:02,23:02:02,2,0
Vehicle5,1,08/02/2012,23:01:26,23:02:26,0,0
Vehicle3,1,08/02/2012,23:01:40,23:02:40,0,0
Vehicle1,1,08/02/2012,23:01:44,23:02:44,0,0
Vehicle2,1,08/02/2012,23:01:49,23:02:49,0,0
Vehicle4,1,08/02/2012,23:02:03,23:03:03,0,0
Vehicle5,1,08/02/2012,23:02:27,23:03:27,0,0
Vehicle3,1,08/02/2012,23:02:41,23:03:41,0,0
Vehicle1,1,08/02/2012,23:02:45,23:03:45,0,0
Vehicle2,1,08/02/2012,23:02:50,23:03:50,0,0
Vehicle4,1,08/02/2012,23:03:04,23:04:04,0,0
Vehicle5,1,08/02/2012,23:03:28,23:04:28,0,0
Vehicle3,1,08/02/2012,23:03:42,23:04:42,0,0
Vehicle1,1,08/02/2012,23:03:46,23:04:46,0,0
Vehicle2,1,08/02/2012,23:03:51,23:04:51,0,0
Vehicle4,1,08/02/2012,23:04:05,23:05:05,0,0
Vehicle5,1,08/02/2012,23:04:29,23:05:29,0,0
Vehicle3,1,08/02/2012,23:04:43,23:05:43,0,0
Vehicle1,1,08/02/2012,23:04:47,23:05:47,0,0
Vehicle2,1,08/02/2012,23:04:52,23:05:52,0,0
Vehicle4,1,08/02/2012,23:05:06,23:06:06,1,1
Vehicle5,1,08/02/2012,23:05:30,23:06:30,0,1
Vehicle3,1,08/02/2012,23:05:44,23:06:44,0,1
Vehicle1,1,08/02/2012,23:05:48,23:06:48,0,1
Vehicle2,1,08/02/2012,23:05:53,23:06:53,0,1
Vehicle4,1,08/02/2012,23:06:07,23:07:07,0,1
Vehicle5,1,08/02/2012,23:06:31,23:07:31,0,1
Vehicle3,1,08/02/2012,23:06:45,23:07:45,0,1
Vehicle1,1,08/02/2012,23:06:49,23:07:49,0,1
Vehicle2,1,08/02/2012,23:06:54,23:07:54,0,1
Vehicle4,1,08/02/2012,23:07:08,23:08:08,1,0
Vehicle5,1,08/02/2012,23:07:32,23:08:32,0,0
Vehicle3,1,08/02/2012,23:07:46,23:08:46,0,0
Vehicle1,1,08/02/2012,23:07:50,23:08:50,0,0
Vehicle2,1,08/02/2012,23:07:55,23:08:55,0,0
Vehicle4,1,08/02/2012,23:08:09,23:09:09,0,0
Vehicle5,1,08/02/2012,23:08:33,23:09:33,0,0
Vehicle3,1,08/02/2012,23:08:47,23:09:47,0,0
Vehicle1,1,08/02/2012,23:08:51,23:09:51,0,0
Vehicle2,1,08/02/2012,23:08:56,23:09:56,0,0
Vehicle4,1,08/02/2012,23:09:10,23:10:10,2,2
Vehicle5,1,08/02/2012,23:09:34,23:10:34,0,2
Vehicle3,1,08/02/2012,23:09:48,23:10:48,0,2
Vehicle1,1,08/02/2012,23:09:52,23:10:52,0,2
Vehicle2,1,08/02/2012,23:09:57,23:10:57,0,2
Vehicle4,1,08/02/2012,23:10:11,23:11:11,1,2
Vehicle5,1,08/02/2012,23:10:35,23:11:35,0,2
Vehicle3,1,08/02/2012,23:10:49,23:11:49,0,2
Vehicle1,1,08/02/2012,23:10:53,23:11:53,0,2
Vehicle2,1,08/02/2012,23:10:58,23:11:58,0,2
Vehicle4,1,08/02/2012,23:11:12,23:12:12,0,2
Vehicle5,1,08/02/2012,23:11:36,23:12:36,0,2
Vehicle3,1,08/02/2012,23:11:50,23:12:50,0,2
Vehicle1,1,08/02/2012,23:11:54,23:12:54,0,2
Vehicle2,1,08/02/2012,23:11:59,23:12:59,0,2
Vehicle4,1,08/02/2012,23:12:13,23:13:13,0,0
Vehicle5,1,08/02/2012,23:12:37,23:13:37,0,0
Vehicle3,1,08/02/2012,23:12:51,23:13:51,0,0
Vehicle1,1,08/02/2012,23:12:55,23:13:55,0,0
Vehicle2,1,08/02/2012,23:13:00,23:14:00,0,1
Vehicle4,1,08/02/2012,23:13:14,23:14:14,0,1
Vehicle5,1,08/02/2012,23:13:38,23:14:38,0,1
Vehicle3,1,08/02/2012,23:13:52,23:14:52,0,1
Vehicle1,1,08/02/2012,23:13:56,23:14:56,0,1
Vehicle2,1,08/02/2012,23:14:01,23:15:01,0,0
Vehicle4,1,08/02/2012,23:14:15,23:15:15,0,0
Vehicle5,1,08/02/2012,23:14:39,23:15:39,0,0
Vehicle3,1,08/02/2012,23:14:53,23:15:53,0,0
Vehicle1,1,08/02/2012,23:14:57,23:15:57,0,0
Vehicle2,1,08/02/2012,23:15:02,23:16:02,2,0
Vehicle4,1,08/02/2012,23:15:16,23:16:16,0,0
Vehicle5,1,08/02/2012,23:15:40,23:16:40,0,0
Vehicle3,1,08/02/2012,23:15:54,23:16:54,0,0
Vehicle1,1,08/02/2012,23:15:58,23:16:58,0,0
Vehicle2,1,08/02/2012,23:16:03,23:17:03,1,1
Vehicle4,1,08/02/2012,23:16:17,23:17:17,0,1
Vehicle5,1,08/02/2012,23:16:41,23:17:41,0,1
Vehicle3,1,08/02/2012,23:16:55,23:17:55,0,1
Vehicle1,1,08/02/2012,23:16:59,23:17:59,0,1
Vehicle2,1,08/02/2012,23:17:04,23:18:04,0,1
Vehicle4,1,08/02/2012,23:17:18,23:18:18,0,1
Vehicle5,1,08/02/2012,23:17:42,23:18:42,0,1
Vehicle3,1,08/02/2012,23:17:56,23:18:56,0,1
Vehicle1,1,08/02/2012,23:18:00,23:19:00,1,0
Vehicle2,1,08/02/2012,23:18:05,23:19:05,0,0
Vehicle4,1,08/02/2012,23:18:19,23:19:19,0,0
Vehicle5,1,08/02/2012,23:18:43,23:19:43,0,0
Vehicle3,1,08/02/2012,23:18:57,23:19:57,0,0
Vehicle1,1,08/02/2012,23:19:01,23:20:01,1,0
Vehicle2,1,08/02/2012,23:19:06,23:20:06,0,0
Vehicle4,1,08/02/2012,23:19:20,23:20:20,0,0
Vehicle5,1,08/02/2012,23:19:44,23:20:44,0,0
Vehicle3,1,08/02/2012,23:19:58,23:20:58,0,0
Vehicle1,1,08/02/2012,23:20:02,23:21:02,1,0
Vehicle2,1,08/02/2012,23:20:07,23:21:07,0,0
Vehicle4,1,08/02/2012,23:20:21,23:21:21,0,0
Vehicle5,1,08/02/2012,23:20:45,23:21:45,0,0
Vehicle3,1,08/02/2012,23:20:59,23:21:59,0,0
Vehicle1,1,08/02/2012,23:21:03,23:22:03,0,1
Vehicle2,1,08/02/2012,23:21:08,23:22:08,0,1
Vehicle4,1,08/02/2012,23:21:22,23:22:22,0,1
Vehicle5,1,08/02/2012,23:21:46,23:22:46,0,1
Vehicle3,1,08/02/2012,23:22:00,23:23:00,0,0
Vehicle1,1,08/02/2012,23:22:04,23:23:04,0,0
Vehicle2,1,08/02/2012,23:22:09,23:23:09,0,0
Vehicle4,1,08/02/2012,23:22:23,23:23:23,0,0
Vehicle5,1,08/02/2012,23:22:47,23:23:47,0,0
Vehicle3,1,08/02/2012,23:23:01,23:24:01,2,0
Vehicle1,1,08/02/2012,23:23:05,23:24:05,0,0
Vehicle2,1,08/02/2012,23:23:10,23:24:10,0,0
Vehicle4,1,08/02/2012,23:23:24,23:24:24,0,0
Vehicle5,1,08/02/2012,23:23:48,23:24:48,0,0
Vehicle3,1,08/02/2012,23:24:02,23:25:02,0,0
Vehicle1,1,08/02/2012,23:24:06,23:25:06,0,0
Vehicle2,1,08/02/2012,23:24:11,23:25:11,0,0
Vehicle4,1,08/02/2012,23:24:25,23:25:25,0,0
Vehicle5,1,08/02/2012,23:24:49,23:25:49,0,0
Vehicle3,1,08/02/2012,23:25:03,23:26:03,0,0
Vehicle1,1,08/02/2012,23:25:07,23:26:07,0,0
Vehicle2,1,08/02/2012,23:25:12,23:26:12,0,0
Vehicle4,1,08/02/2012,23:25:26,23:26:26,0,0
Vehicle5,1,08/02/2012,23:25:50,23:26:50,0,0
Vehicle3,1,08/02/2012,23:26:04,23:27:04,0,0
Vehicle1,1,08/02/2012,23:26:08,23:27:08,0,0
Vehicle2,1,08/02/2012,23:26:13,23:27:13,0,0
Vehicle4,1,08/02/2012,23:26:27,23:27:27,0,0
Vehicle5,1,08/02/2012,23:26:51,23:27:51,0,0
Vehicle3,1,08/02/2012,23:27:05,23:28:05,0,1
Vehicle1,1,08/02/2012,23:27:09,23:28:09,0,1
Vehicle2,1,08/02/2012,23:27:14,23:28:14,0,1
Vehicle4,1,08/02/2012,23:27:28,23:28:28,0,1
Vehicle5,1,08/02/2012,23:27:52,23:28:52,0,1
Vehicle3,1,08/02/2012,23:28:06,23:29:06,1,0
Vehicle1,1,08/02/2012,23:28:10,23:29:10,0,0
Vehicle2,1,08/02/2012,23:28:15,23:29:15,0,0
Vehicle4,1,08/02/2012,23:28:29,23:29:29,0,0
Vehicle5,1,08/02/2012,23:28:53,23:29:53,0,0
Vehicle3,1,08/02/2012,23:29:07,23:30:07,2,3
Vehicle1,1,08/02/2012,23:29:11,23:30:11,0,3
Vehicle2,1,08/02/2012,23:29:16,23:30:16,0,3
Vehicle4,1,08/02/2012,23:29:30,23:30:30,0,3
Vehicle5,1,08/02/2012,23:29:54,23:30:54,0,3
Vehicle3,1,08/02/2012,23:30:08,23:31:08,0,0
Vehicle1,1,08/02/2012,23:30:12,23:31:12,0,0
Vehicle2,1,08/02/2012,23:30:17,23:31:17,0,0
Vehicle4,1,08/02/2012,23:30:31,23:31:31,0,0
Vehicle5,1,08/02/2012,23:30:55,23:31:55,0,0
Vehicle3,1,08/02/2012,23:31:09,23:32:09,1,0
Vehicle1,1,08/02/2012,23:31:13,23:32:13,0,0
Vehicle2,1,08/02/2012,23:31:18,23:32:18,0,0
Vehicle4,1,08/02/2012,23:31:32,23:32:32,0,0
Vehicle5,1,08/02/2012,23:31:56,23:32:56,0,0
Vehicle3,1,08/02/2012,23:32:10,23:33:10,0,0
Vehicle1,1,08/02/2012,23:32:14,23:33:14,0,0
Vehicle2,1,08/02/2012,23:32:19,23:33:19,0,0
Vehicle4,1,08/02/2012,23:32:33,23:33:33,0,0
Vehicle5,1,08/02/2012,23:32:57,23:33:57,0,0
Vehicle3,1,08/02/2012,23:33:11,23:34:11,1,2
Vehicle1,1,08/02/2012,23:33:15,23:34:15,0,2
Vehicle2,1,08/02/2012,23:33:20,23:34:20,0,2
Vehicle4,1,08/02/2012,23:33:34,23:34:34,0,2
Vehicle5,1,08/02/2012,23:33:58,23:34:58,0,2
Vehicle3,1,08/02/2012,23:34:12,23:35:12,0,0
Vehicle1,1,08/02/2012,23:34:16,23:35:16,0,0
Vehicle2,1,08/02/2012,23:34:21,23:35:21,0,0
Vehicle4,1,08/02/2012,23:34:35,23:35:35,0,0
Vehicle5,1,08/02/2012,23:34:59,23:35:59,0,0
Vehicle3,1,08/02/2012,23:35:13,23:36:13,0,1
Vehicle1,1,08/02/2012,23:35:17,23:36:17,0,1
Vehicle2,1,08/02/2012,23:35:22,23:36:22,0,1
Vehicle4,1,08/02/2012,23:35:36,23:36:36,0,1
Vehicle5,1,08/02/2012,23:36:00,23:37:00,0,1
Vehicle3,1,08/02/2012,23:36:14,23:37:14,0,1
Vehicle1,1,08/02/2012,23:36:18,23:37:18,0,1
Vehicle2,1,08/02/2012,23:36:23,23:37:23,0,1
Vehicle4,1,08/02/2012,23:36:37,23:37:37,0,1
Vehicle5,1,08/02/2012,23:37:01,23:38:01,0,1
Vehicle3,1,08/02/2012,23:37:15,23:38:15,0,1
Vehicle1,1,08/02/2012,23:37:19,23:38:19,0,1
Vehicle2,1,08/02/2012,23:37:24,23:38:24,0,1
Vehicle4,1,08/02/2012,23:37:38,23:38:38,0,1
Vehicle5,1,08/02/2012,23:38:02,23:39:02,0,1
Vehicle3,1,08/02/2012,23:38:16,23:39:16,0,1
Vehicle1,1,08/02/2012,23:38:20,23:39:20,0,1
Vehicle2,1,08/02/2012,23:38:25,23:39:25,0,1
Vehicle4,1,08/02/2012,23:38:39,23:39:39,0,1
Vehicle5,1,08/02/2012,23:39:03,23:40:03,1,0
Vehicle3,1,08/02/2012,23:39:17,23:40:17,0,0
Vehicle1,1,08/02/2012,23:39:21,23:40:21,0,0
Vehicle2,1,08/02/2012,23:39:26,23:40:26,0,0
Vehicle4,1,08/02/2012,23:39:40,23:40:40,0,0
Vehicle5,1,08/02/2012,23:40:04,23:41:04,0,0
Vehicle3,1,08/02/2012,23:40:18,23:41:18,0,0
Vehicle1,1,08/02/2012,23:40:22,23:41:22,0,0
Vehicle2,1,08/02/2012,23:40:27,23:41:27,0,0
Vehicle4,1,08/02/2012,23:40:41,23:41:41,0,0
Vehicle5,1,08/02/2012,23:41:05,23:42:05,1,0
Vehicle3,1,08/02/2012,23:41:19,23:42:19,0,0
Vehicle1,1,08/02/2012,23:41:23,23:42:23,0,0
Vehicle2,1,08/02/2012,23:41:28,23:42:28,0,0
Vehicle4,1,08/02/2012,23:41:42,23:42:42,0,0
Vehicle5,1,08/02/2012,23:42:06,23:43:06,0,0
Vehicle3,1,08/02/2012,23:42:20,23:43:20,0,0
Vehicle1,1,08/02/2012,23:42:24,23:43:24,0,0
Vehicle2,1,08/02/2012,23:42:29,23:43:29,0,0
Vehicle4,1,08/02/2012,23:42:43,23:43:43,0,0
Vehicle5,1,08/02/2012,23:43:07,23:44:07,1,1
Vehicle3,1,08/02/2012,23:43:21,23:44:21,0,1
Vehicle1,1,08/02/2012,23:43:25,23:44:25,0,1
Vehicle2,1,08/02/2012,23:43:30,23:44:30,0,1
Vehicle4,1,08/02/2012,23:43:44,23:44:44,0,1
Vehicle5,1,08/02/2012,23:44:08,23:45:08,1,0
Vehicle3,1,08/02/2012,23:44:22,23:45:22,0,0
Vehicle1,1,08/02/2012,23:44:26,23:45:26,0,0
Vehicle2,1,08/02/2012,23:44:31,23:45:31,0,0
Vehicle4,1,08/02/2012,23:44:45,23:45:45,0,0
Vehicle5,1,08/02/2012,23:45:09,23:46:09,0,0
Vehicle3,1,08/02/2012,23:45:23,23:46:23,0,0
Vehicle1,1,08/02/2012,23:45:27,23:46:27,0,0
Vehicle2,1,08/02/2012,23:45:32,23:46:32,0,0
Vehicle4,1,08/02/2012,23:45:46,23:46:46,0,0
Vehicle5,1,08/02/2012,23:46:10,23:47:10,1,0
Vehicle3,1,08/02/2012,23:46:24,23:47:24,0,0
Vehicle1,1,08/02/2012,23:46:28,23:47:28,0,0
Vehicle2,1,08/02/2012,23:46:33,23:47:33,0,0
Vehicle4,1,08/02/2012,23:46:47,23:47:47,0,0
Vehicle5,1,08/02/2012,23:47:11,23:48:11,0,0
Vehicle3,1,08/02/2012,23:47:25,23:48:25,0,0
Vehicle1,1,08/02/2012,23:47:29,23:48:29,0,0
Vehicle2,1,08/02/2012,23:47:34,23:48:34,0,0
Vehicle4,1,08/02/2012,23:47:48,23:48:48,0,0
Vehicle5,1,08/02/2012,23:48:12,23:49:12,0,1
Vehicle3,1,08/02/2012,23:48:26,23:49:26,0,1
Vehicle1,1,08/02/2012,23:48:30,23:49:30,0,1
Vehicle2,1,08/02/2012,23:48:35,23:49:35,0,1
Vehicle4,1,08/02/2012,23:48:49,23:49:49,0,1
Vehicle5,1,08/02/2012,23:49:13,23:50:13,0,0
Vehicle3,1,08/02/2012,23:49:27,23:50:27,0,0
Vehicle1,1,08/02/2012,23:49:31,23:50:31,0,0
Vehicle2,1,08/02/2012,23:49:36,23:50:36,0,0
Vehicle4,1,08/02/2012,23:49:50,23:50:50,0,0
Vehicle5,1,08/02/2012,23:50:14,23:51:14,0,1
Vehicle3,1,08/02/2012,23:50:28,23:51:28,0,1
Vehicle1,1,08/02/2012,23:50:32,23:51:32,0,1
Vehicle2,1,08/02/2012,23:50:37,23:51:37,0,1
Vehicle4,1,08/02/2012,23:50:51,23:51:51,0,1
Vehicle5,1,08/02/2012,23:51:15,23:52:15,0,0
Vehicle3,1,08/02/2012,23:51:29,23:52:29,0,0
Vehicle1,1,08/02/2012,23:51:33,23:52:33,0,0
Vehicle2,1,08/02/2012,23:51:38,23:52:38,0,0
Vehicle4,1,08/02/2012,23:51:52,23:52:52,0,0
Vehicle5,1,08/02/2012,23:52:16,23:53:16,0,0
Vehicle3,1,08/02/2012,23:52:30,23:53:30,0,0
Vehicle1,1,08/02/2012,23:52:34,23:53:34,0,0
Vehicle2,1,08/02/2012,23:52:39,23:53:39,0,0
Vehicle4,1,08/02/2012,23:52:53,23:53:53,0,0
Vehicle5,1,08/02/2012,23:53:17,23:54:17,0,1
Vehicle3,1,08/02/2012,23:53:31,23:54:31,0,1
Vehicle1,1,08/02/2012,23:53:35,23:54:35,0,1
Vehicle2,1,08/02/2012,23:53:40,23:54:40,0,1
Vehicle4,1,08/02/2012,23:53:54,23:54:54,0,1
Vehicle5,1,08/02/2012,23:54:18,23:55:18,0,0
Vehicle3,1,08/02/2012,23:54:32,23:55:32,0,0
Vehicle1,1,08/02/2012,23:54:36,23:55:36,0,0
Vehicle2,1,08/02/2012,23:54:41,23:55:41,0,0
Vehicle4,1,08/02/2012,23:54:55,23:55:55,0,0
Vehicle5,1,08/02/2012,23:55:19,23:56:19,0,0
Vehicle3,1,08/02/2012,23:55:33,23:56:33,0,0
Vehicle1,1,08/02/2012,23:55:37,23:56:37,0,0
Vehicle2,1,08/02/2012,23:55:42,23:56:42,0,0
Vehicle4,1,08/02/2012,23:55:56,23:56:56,0,0
Vehicle5,1,08/02/2012,23:56:20,23:57:20,0,1
Vehicle3,1,08/02/2012,23:56:34,23:57:34,0,1
Vehicle1,1,08/02/2012,23:56:38,23:57:38,0,1
Vehicle2,1,08/02/2012,23:56:43,23:57:43,0,1
Vehicle4,1,08/02/2012,23:56:57,23:57:57,0,1
Vehicle5,1,08/02/2012,23:57:21,23:58:21,0,1
Vehicle3,1,08/02/2012,23:57:35,23:58:35,0,1
Vehicle1,1,08/02/2012,23:57:39,23:58:39,0,1
Vehicle2,1,08/02/2012,23:57:44,23:58:44,0,1
Vehicle4,1,08/02/2012,23:57:58,23:58:58,0,1
Vehicle5,1,08/02/2012,23:58:22,23:59:22,1,0
Vehicle3,1,08/02/2012,23:58:36,23:59:36,0,0
Vehicle1,1,08/02/2012,23:58:40,23:59:40,0,0
Vehicle2,1,08/02/2012,23:58:45,23:59:45,0,0
Vehicle4,1,08/02/2012,23:58:59,23:59:59,0,0
